,Unnamed: 0,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD,Total_Cost
1247,47,0.4230757803153622,0.6289213204438437,47,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.009368025559749315,868.8000000000006
1248,48,0.20151157551382948,0.20795415380360568,48,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.006617908471476149,886.9000000000007
1249,49,0.2420297987044564,0.2893349902947435,49,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.003278076069317377,905.0000000000007
1250,50,0.5457940360936266,0.9849739539588273,50,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.005364019374990465,923.1000000000007
1251,51,0.3400019866379126,0.4061526886426109,51,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.0056114571451088115,941.2000000000007
1252,52,0.2252405861203645,0.3330921165337501,52,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.005967682477250236,959.3000000000008
1253,53,0.3828193547937809,0.3303453638104171,53,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221740581198816,0.0023146260789827897,977.4000000000008
1254,54,0.195051487732145,0.16010713777157598,54,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.002627202961884112,995.5000000000008
1255,55,0.3127613613492705,0.7363458465281489,55,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0008287857396652777,1013.6000000000008
1256,56,0.3153503910595917,0.6066215600074677,56,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0018612827120990294,1031.7000000000007
1257,57,0.2591196183961829,0.5171895853526204,57,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.009805921050941477,1049.8000000000006
1258,58,0.4033750480409201,0.7277847036882854,58,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.006386413691392776,1067.9000000000005
1259,59,0.2671708277546719,0.2015057889562332,59,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0059476056438317075,1086.0000000000005
1260,60,0.5496672127405104,0.2918052788710921,60,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.002523108197796725,1104.1000000000004
1261,61,0.31370247521460937,0.9733022597436284,61,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,1.4998817403752972e-05,1122.2000000000003
1262,62,0.2618654205273367,0.5498076008861263,62,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.009315485620972829,1140.3000000000002
1263,63,0.49943945314193006,0.8945584455422314,63,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.004882956544962215,1158.4
1264,64,0.31242009531030857,0.3793910101779632,64,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.004523468048812483,1176.5
1265,65,0.40122212764614384,0.6819520065655127,65,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.005552406465070964,1194.6
1266,66,0.3501593208000824,0.6880329973772621,66,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.002226086906900471,1212.6999999999998
1267,67,0.2760992090435321,0.9647091402275618,67,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.005510404798724428,1230.7999999999997
1268,68,0.4876468424244487,0.2952373949298722,68,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.00546129108302485,1248.8999999999996
1269,69,0.5241090907120359,0.2803599257713011,69,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0014025777668501193,1266.9999999999995
1270,70,0.4627466443346566,0.3810223945389043,70,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0084987760508325,1285.0999999999995
1271,71,0.4855092162188699,0.6889924822223237,71,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.002355645305223707,1303.1999999999994
1272,72,0.35635105443539233,0.20086446986001152,72,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.008225115066686195,1321.2999999999993
1273,73,0.2785701207865109,0.9921335186253406,73,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.003136057013457052,1339.3999999999992
1274,74,0.4632583247796782,0.9461163734067536,74,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0065505048030188575,1357.499999999999
1275,75,0.3991956818066058,0.4378395384886025,75,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.005445707274629274,1375.599999999999
1276,76,0.2450636954370995,0.4601401139787491,76,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0052295259633318315,1393.699999999999
1277,77,0.2798890928725829,0.4970470947012966,77,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909074,0.0022316596144008093,1411.7999999999988
1278,78,0.3741596884680321,0.6196800336120674,78,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.0027965535772028123,1429.8999999999987
1279,79,0.38955892331720704,0.31839809951221343,79,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.006083279826637883,1447.9999999999986
1280,80,0.4089669595665944,0.5515579518210905,80,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.004406035702780967,1466.0999999999985
1281,81,0.4468748344863292,0.19730826521078515,81,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.009480281729253442,1484.1999999999985
1282,82,0.4395585791828573,0.20655440827232224,82,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.0023514982448389165,1502.2999999999984
1283,83,0.386907277138772,0.2895807870004183,83,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.0053514991801853285,1520.3999999999983
1284,84,0.3480453327511433,0.3043931713139129,84,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.00022301343195269108,1538.4999999999982
1285,85,0.4101115077845353,0.7221494983053706,85,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.008088576642561247,1556.599999999998
1286,86,0.4891813502849018,0.6947447802312274,86,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.0019384386112594946,1574.699999999998
1287,87,0.3840273298655865,0.347733074760862,87,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.0010142361540936454,1592.799999999998
1288,88,0.4905078395983233,0.9505418691548879,88,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.002084061708738482,1610.8999999999978
1289,89,0.2440207985228555,0.5977369371945703,89,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.00509826995214699,1628.9999999999977
1290,90,0.2959377396253991,0.9799528282017912,90,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.006462520343488929,1647.0999999999976
1291,91,0.2197853653848303,0.9416980990480917,91,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.00966329447886246,1665.1999999999975
1292,92,0.4316515689062535,0.40234520173351207,92,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.0055129706584023715,1683.2999999999975
1293,93,0.30531191179011524,0.90594326553892,93,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909076,0.009989869445625679,1701.3999999999974
1294,94,0.3620587428342316,0.9828156762895957,94,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.0019444420330098809,1719.4999999999973
1295,95,0.534291198110721,0.4162580051036053,95,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.003265868396127071,1737.5999999999972
1296,96,0.2977365215621965,0.24184837634660505,96,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.001800197459866719,1755.699999999997
1297,97,0.364787483428448,0.794033507194604,97,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.005152404721814334,1773.799999999997
1298,98,0.29874119362128104,0.4821001519666875,98,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.0005857638492464612,1791.899999999997
1299,99,0.4136795412039909,0.2930498325276052,99,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.009367229905698476,1809.9999999999968
1300,100,0.4199179304330009,0.7047210432550192,100,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.002534959407456443,1828.0999999999967
1301,101,0.2884017065132278,0.6390427292852897,101,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.0054424087401363,1846.1999999999966
1302,102,0.3819594791025812,0.2270915081026967,102,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.0059356258609246535,1864.2999999999965
1303,103,0.24983719909054725,0.6000820648266214,103,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.005938781587957132,1882.3999999999965
1304,104,0.2053377020813529,0.9974516453409208,104,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.001087596616371338,1900.4999999999964
1305,105,0.487289243687473,0.31254981664640025,105,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.004831086267779176,1918.5999999999963
1306,106,0.228203185745733,0.4941821279744055,106,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.002908617416271173,1936.6999999999962
1307,107,0.19084736624591955,0.7926707360570671,107,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.0009111952739553832,1954.799999999996
1308,108,0.3313778064422922,0.29454094744337866,108,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.008781122630384214,1972.899999999996
1309,109,0.4830939332635125,0.6138666234199259,109,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.008292015047465347,1990.999999999996
1310,110,0.3807561796620951,0.8007960345433878,110,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.004492754185774419,2009.0999999999958
1311,111,0.4488184337399589,0.8196385772226776,111,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.006065641740884023,2027.1999999999957
1312,112,0.4758112051651636,0.6118961030405852,112,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.0029530934407714393,2045.2999999999956
1313,113,0.5537037706468321,0.4810600591406825,113,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909075,0.008242561284180829,2063.3999999999955
1314,114,0.4955312254380579,0.7469031904483853,114,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.0027005580992208646,2081.4999999999955
1315,115,0.34746804881023197,0.2964006344261127,115,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.008957956503337876,2099.5999999999954
1316,116,0.3081225481600639,0.3710286142073065,116,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.0038887254930945812,2117.6999999999953
1317,117,0.24666438883284114,0.8163953486792659,117,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.0039222607334367336,2135.799999999995
1318,118,0.4717080899166311,0.4472053642308895,118,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.0010564296506978123,2153.899999999995
1319,119,0.20143411704834185,0.3553046373296719,119,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.0003611437443140952,2171.999999999995
1320,120,0.3900517102867543,0.4405103599466957,120,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.002695108458689845,2190.099999999995
1321,121,0.4029010665348809,0.9556542018128756,121,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.000670874242200844,2208.199999999995
1322,122,0.406498302288007,0.9834030353120246,122,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.008050261011396397,2226.2999999999947
1323,123,0.2785779461596727,0.29777507883492416,123,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7221948208909077,0.009623354039044277,2244.3999999999946
1324,124,0.175861619155762,0.19180676836272306,124,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223014669676695,0.007634469595198261,2262.4999999999945
1325,125,0.35757555402177915,0.5732266376094556,125,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223014669676695,0.0009597315604370117,2280.5999999999945
1326,126,0.2360261651855001,0.6343032840948875,126,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223014669676695,0.0012001642535670787,2298.6999999999944
1327,127,0.3107542409145721,0.37246160190925226,127,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223014669676695,0.006895860693818543,2316.7999999999943
1328,128,0.543434018615742,0.3005593874719123,128,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223014669676695,0.007974908114680155,2334.899999999994
1329,129,0.19405174408813602,0.16075117821476298,129,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.00507538637162504,2352.999999999994
1330,130,0.282167870751129,0.3534612508279683,130,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.006462413256911693,2371.099999999994
1331,131,0.2056620452718284,0.9342266669996996,131,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.009320237773407049,2389.199999999994
1332,132,0.2375990551429511,0.6108982637932086,132,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.005309068527383625,2407.299999999994
1333,133,0.5057536063508377,0.9796111467286778,133,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519508,0.008924154272684934,2425.3999999999937
1334,134,0.4726881544533384,0.5717009235799605,134,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519508,0.005946446616451736,2443.4999999999936
1335,135,0.2782735020658577,0.8377496729165882,135,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519508,0.007292215298342264,2461.5999999999935
1336,136,0.380873349198906,0.910852309694254,136,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.003746355618643069,2479.6999999999935
1337,137,0.2841102320816705,0.8149670192654408,137,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.008355635049953333,2497.7999999999934
1338,138,0.33636190051696996,0.7632958896157622,138,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.003589327054554421,2515.8999999999933
1339,139,0.3340858045055085,0.9299744668039496,139,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.0019718166977306,2533.999999999993
1340,140,0.2227786154555892,0.6257242014996324,140,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519507,0.007975432320963082,2552.099999999993
1341,141,0.5292188400302921,0.7474134770310596,141,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519506,0.0020182033127800077,2570.199999999993
1342,142,0.5063343106011684,0.8659851213759059,142,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519506,0.001846566527364764,2588.299999999993
1343,143,0.5313094614083007,0.2673315619414281,143,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223097558519506,0.007297994521679508,2606.399999999993
1344,144,0.172461735952344,0.229478885228758,144,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.00420671986704684,2624.4999999999927
1345,145,0.4727551963751986,0.5241268394106531,145,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.00010273882752228958,2642.5999999999926
1346,146,0.23625899475954376,0.6466301731441122,146,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.006990952510474469,2660.6999999999925
1347,147,0.4379001905613256,0.3798609139918241,147,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.004772139372814196,2678.7999999999925
1348,148,0.26176969016684515,0.8399336579955451,148,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.0061069910923298686,2696.8999999999924
1349,149,0.384355053862221,0.839402956844195,149,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.0029073194435492856,2714.9999999999923
1350,150,0.2103262840295497,0.4677578485609566,150,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.004785256177251182,2733.099999999992
1351,151,0.2314773293980029,0.9057483466091194,151,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740509,0.0031044528170907026,2751.199999999992
1352,152,0.2364963888938973,0.8516957981580444,152,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740511,0.002029750155767836,2769.299999999992
1353,153,0.20837756419675574,0.5618527406996038,153,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740511,0.008767652825842702,2787.399999999992
1354,154,0.4621443995795498,0.603250890599815,154,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740511,0.0021949670615226346,2805.499999999992
1355,155,0.3989704729161605,0.424350113145552,155,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740511,0.0066183769603579065,2823.5999999999917
1356,156,0.3757499801122004,0.9075046543392128,156,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740512,0.0002789511930661048,2841.6999999999916
1357,157,0.3431180496734381,0.20145417189511572,157,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740512,0.0019046137824644536,2859.7999999999915
1358,158,0.2078413285847519,0.8794610669238265,158,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740512,0.003715421600170743,2877.8999999999915
1359,159,0.4734284072979899,0.6527998658560478,159,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740512,0.00395831658508546,2895.9999999999914
1360,160,0.4781678721651095,0.9291845250474278,160,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740512,0.008013629393125762,2914.0999999999913
1361,161,0.5341955459629109,0.4750136946316771,161,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7223294994740512,0.004133364796160339,2932.199999999991
1362,162,0.21862744827433805,0.12801817591611,162,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7316299559922681,0.006913093700484365,2950.299999999991
1363,163,0.18254319661145105,0.17172855415083,163,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317104935856018,0.0012067973349521386,2968.399999999991
1364,164,0.4934339104632738,0.815395267521217,164,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317104935856018,0.00451078229324482,2986.499999999991
1365,165,0.4924553061267552,0.3299980649804647,165,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317104935856018,0.008515776391436839,3004.599999999991
1366,166,0.3597395164376089,0.31921696934587585,166,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317104935856018,0.006331538013252229,3022.6999999999907
1367,167,0.5217025973516718,0.5003996511707479,167,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317104935856018,0.005335300262365128,3040.7999999999906
1368,168,0.4834449440361409,0.9174135213466024,168,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317104935856019,0.003176207877575108,3058.8999999999905
1369,169,0.4197154665731386,0.8824469539353781,169,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.731710493585602,0.008971366874851863,3076.9999999999905
1370,170,0.20478749726550002,0.153831442544715,170,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893892,0.006164392137886054,3095.0999999999904
1371,171,0.3411417117801933,0.90244988933389,171,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.009614496359424482,3113.1999999999903
1372,172,0.36530219114944135,0.4994440084775797,172,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.0025669787498824,3131.29999999999
1373,173,0.2964292055273379,0.30689598397991064,173,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.007059009027519245,3149.39999999999
1374,174,0.4936524078026611,0.523700111909807,174,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.001261755599972625,3167.49999999999
1375,175,0.4079042144965962,0.7172222073870879,175,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.009828174671181064,3185.59999999999
1376,176,0.3596999471768728,0.24617492855771586,176,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.004161528832037407,3203.69999999999
1377,177,0.3839799172296812,0.7371556256327394,177,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.008507393914363113,3221.7999999999897
1378,178,0.3070481132234349,0.9933273734767754,178,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.006677918156697679,3239.8999999999896
1379,179,0.19366374373751846,0.9079327395868836,179,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.005058063339424794,3257.9999999999895
1380,180,0.3670442191801983,0.6571763370665894,180,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7317908328893891,0.007116094866334751,3276.0999999999894
1381,181,0.211890888776057,0.150804326694918,181,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.004665953758719344,3294.1999999999894
1382,182,0.2862257912898214,0.6439977794889143,182,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.0008462800249970237,3312.2999999999893
1383,183,0.2289824288240876,0.4950942892907465,183,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.005830400362237688,3330.399999999989
1384,184,0.5516241456081938,0.6946060441751714,184,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.005953389953059263,3348.499999999989
1385,185,0.394014773249204,0.7957296458721865,185,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.0035433300949982705,3366.599999999989
1386,186,0.5252387650349026,0.5708252146795845,186,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.004084517909244243,3384.699999999989
1387,187,0.5203741416419537,0.7260049729587664,187,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788859,0.005025486405947625,3402.799999999989
1388,188,0.3161106339124392,0.7668420623243362,188,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788858,0.005858921333062229,3420.8999999999887
1389,189,0.2720557132650898,0.4735384198801042,189,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7318088059788858,0.004783947663303401,3438.9999999999886
1390,190,0.151988590026838,0.318749085534591,190,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344534262216998,0.0022034143743511502,3457.0999999999885
1391,191,0.45302807841321,0.3524567449037442,191,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344534262216998,0.005640835241089004,3475.1999999999884
1392,192,0.21360825618285892,0.14855939326994502,192,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.00714658208502186,3493.2999999999884
1393,193,0.4814779873635634,0.3456939187930489,193,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.008931390124818415,3511.3999999999883
1394,194,0.4557505175659509,0.3189515851897989,194,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.0040377456941012345,3529.499999999988
1395,195,0.5346148908829571,0.23204822550905185,195,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.007306895144313505,3547.599999999988
1396,196,0.5112424517669688,0.42471184888582975,196,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.008329672666233813,3565.699999999988
1397,197,0.4530358925301954,0.2343707039315275,197,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.007510287889486432,3583.799999999988
1398,198,0.19980822116311595,0.4029486173278726,198,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.007331743261456004,3601.899999999988
1399,199,0.3798460644004345,0.4975835399395272,199,18.1,FlexiBO+GP-No Cost,BERT-IMDB,0.7344628998337182,0.006157454576088692,3619.9999999999877
1400,0,0.3333291101581668,0.7547845260458472,0,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.3063659717678425,0.003619725864682346,18.1
1401,1,0.2891191912179689,0.9665258584231452,1,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.3078458608535479,0.004377194034855436,36.2
1402,2,0.28103263312903004,0.13254157011869194,2,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.62367430320179,0.003830367617446614,54.300000000000004
1403,3,0.5513545859911622,0.2820459033995798,3,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.62367430320179,0.0008269105425648826,72.4
1404,4,0.2426219814859113,0.4886022062223279,4,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6433174257096437,0.00787412486052412,90.5
1405,5,0.3972840679494606,0.3515582774796471,5,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6433174257096437,0.002511074787765472,108.6
1406,6,0.4597746629133296,0.2097294033183031,6,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6433174257096437,0.008434481918478055,126.69999999999999
1407,7,0.267174031550658,0.173399628147943,7,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.0043693858926655725,144.79999999999998
1408,8,0.4395571929036569,0.3763043306727529,8,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.009739446273439643,162.89999999999998
1409,9,0.4746439140324034,0.7661029715281452,9,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,4.457528471747074e-05,180.99999999999997
1410,10,0.35998573384234456,0.6233820278319147,10,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.005916894870969378,199.09999999999997
1411,11,0.5452055881754138,0.5346221824927228,11,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.004563276295242261,217.19999999999996
1412,12,0.4387249329743002,0.7217749790081961,12,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.0011862993753078712,235.29999999999995
1413,13,0.4152875084968624,0.8528397916759437,13,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.007384106106694699,253.39999999999995
1414,14,0.3821291174291125,0.8058425757124241,14,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.0015342784482875226,271.49999999999994
1415,15,0.4712184907310642,0.8712586706113697,15,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.0036281241870960994,289.59999999999997
1416,16,0.4669141824743767,0.5813576338946514,16,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.004591850091536362,307.7
1417,17,0.3779939453949272,0.3376436053733172,17,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.0015910457605780135,325.8
1418,18,0.33673012829403565,0.2406220496257888,18,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.005452048846184228,343.90000000000003
1419,19,0.4360888489995069,0.2890079683831457,19,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.005279295917094557,362.00000000000006
1420,20,0.42848266914086797,0.7771317045904484,20,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.009171417584335574,380.1000000000001
1421,21,0.4287970079560883,0.2486209265912527,21,18.1,FlexiBO+RF-No Cost,BERT-IMDB,0.6476856926556522,0.00741463647338575,398.2000000000001
